ID,Age,Education,Marital Status,Parental Status,Children,Kidhome,Teenhome,Income,Spent,Customer Loyalty,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total Promo,NumWebVisitsMonth,Clusters
2544,64,1,0,1,1,0,1,57530.0,92,260,68,50,1,27,6,7,1,1,1,4,1,0,1,2
7725,50,2,1,0,0,0,0,76800.0,641,113,33,173,26,255,35,71,81,4,4,7,1,0,1,0
8091,59,0,1,1,1,0,1,63943.0,1106,665,50,423,184,368,13,97,21,6,4,6,1,0,5,3
7321,53,0,1,0,0,0,0,76081.0,1033,37,85,292,30,415,63,33,200,4,5,4,1,1,2,0
5462,41,0,1,1,1,0,1,67445.0,1174,686,63,757,80,217,29,80,11,9,6,12,5,0,6,3
7791,48,1,1,1,2,1,1,37054.0,25,287,89,12,1,6,0,1,5,1,0,3,2,0,7,2
955,53,1,1,1,2,1,1,47175.0,240,609,81,167,2,44,6,2,19,4,2,4,7,1,8,2
4037,39,0,0,1,1,1,0,31859.0,20,380,77,3,1,3,8,0,5,1,0,2,1,0,7,1
6642,54,0,0,1,3,2,1,27215.0,102,522,50,30,5,22,8,9,28,2,1,4,4,0,6,2
2793,39,1,0,1,1,0,1,70179.0,1034,343,10,532,88,168,69,44,133,7,3,13,3,0,5,3
5424,32,0,1,1,1,1,0,39922.0,156,500,30,29,12,59,19,1,36,3,0,4,2,0,8,1
879,39,1,1,1,2,0,2,49681.0,458,237,66,411,0,26,0,0,21,7,1,7,6,0,7,2
9530,27,0,1,1,1,1,0,24645.0,17,605,16,5,3,4,4,1,0,1,0,2,1,0,8,1
4828,61,0,0,1,1,0,1,79865.0,792,11,12,71,99,278,185,121,38,5,10,5,1,0,1,0
10699,30,0,1,1,1,1,0,44322.0,92,13,30,46,0,40,3,0,3,3,0,3,2,0,8,1
1497,63,0,0,1,1,0,1,47958.0,407,526,8,268,11,88,15,3,22,6,3,5,2,0,5,2
7476,51,1,0,1,1,0,1,63972.0,1269,574,93,928,63,254,0,12,12,5,4,10,4,1,4,3
4390,61,0,1,1,1,0,1,75315.0,841,75,14,459,15,171,142,23,31,5,4,12,2,0,2,3
10478,65,1,1,1,2,1,1,55517.0,633,640,53,483,0,108,0,6,36,11,1,6,5,0,9,3
1081,58,1,1,1,3,1,2,75283.0,1019,459,26,733,9,180,12,19,66,6,3,5,11,0,4,3
4261,69,1,0,0,0,0,0,82800.0,1315,582,23,1006,22,115,59,68,45,7,6,12,1,2,3,0
9916,61,0,1,1,2,1,1,38998.0,54,603,92,34,1,14,0,0,5,2,0,3,3,0,8,2
5350,24,1,0,0,0,0,0,90638.0,2525,136,29,1156,120,915,94,144,96,3,4,10,1,1,1,0
8135,29,1,1,1,1,1,0,27161.0,52,244,41,7,4,23,7,0,11,1,0,3,1,0,7,1
8685,38,0,1,1,1,1,0,42014.0,436,681,56,244,15,108,4,15,50,7,1,6,6,0,8,1
4967,55,1,1,1,1,0,1,38201.0,268,457,19,233,0,23,0,0,12,5,1,5,4,0,8,2
2130,33,0,1,1,2,2,0,45203.0,147,98,4,35,3,67,10,8,24,3,1,3,1,0,6,1
9298,68,1,1,0,0,0,0,81574.0,1798,62,89,1252,0,465,46,35,0,4,5,8,1,2,1,0
8175,23,0,1,0,0,0,0,34935.0,137,373,71,34,4,66,3,10,20,2,1,4,1,0,7,1
6257,39,1,0,1,1,0,1,60482.0,507,522,81,255,43,134,37,14,24,7,2,7,1,0,7,3
3790,59,0,1,1,3,2,1,34633.0,15,157,31,8,1,5,0,0,1,1,0,2,1,0,6,2
9952,68,1,1,0,0,0,0,78093.0,1105,200,53,368,32,639,13,43,10,4,7,5,1,0,1,0
3503,65,0,0,0,0,0,0,82460.0,974,209,78,255,47,573,52,32,15,5,3,6,1,0,1,0
5223,49,1,1,1,1,0,1,45903.0,66,67,80,33,8,10,2,10,3,2,1,3,2,0,4,2
4608,28,0,0,0,0,0,0,81361.0,778,124,18,163,23,424,27,65,76,3,10,13,1,0,1,0
1626,42,1,0,1,2,1,1,35860.0,49,41,37,15,0,8,4,2,20,1,1,2,2,1,5,2
4764,63,1,1,1,2,1,1,40442.0,169,679,52,45,12,52,25,22,13,3,1,4,4,0,7,2
2471,50,0,1,0,0,0,0,61482.0,299,2,39,48,58,68,16,66,43,3,2,6,1,0,2,0
5892,35,0,1,1,1,1,0,34968.0,221,445,11,158,6,45,8,2,2,3,2,5,7,0,7,1
2612,28,0,1,0,0,0,0,75794.0,1682,187,33,754,160,625,63,32,48,7,5,12,1,1,3,0
4971,53,1,1,1,1,0,1,31497.0,155,570,22,108,1,28,13,1,4,3,1,4,2,0,8,2
5185,60,0,1,0,0,0,0,74268.0,892,500,83,199,66,315,97,174,41,4,3,5,1,0,2,0
10069,27,2,1,1,1,1,0,13724.0,58,667,43,2,7,5,2,15,27,2,0,2,1,1,9,1
2262,50,1,1,1,1,0,1,45143.0,311,307,74,202,5,74,11,5,14,6,1,5,3,0,7,2
1131,48,1,0,1,1,0,1,52569.0,95,85,54,85,0,3,0,0,7,2,0,4,1,0,3,2
1041,42,1,0,1,1,0,1,48432.0,424,619,3,322,3,50,4,3,42,7,1,6,5,0,8,3
24,55,1,1,1,2,1,1,17144.0,47,134,96,18,2,19,0,2,6,3,0,4,5,0,7,2
3409,31,0,0,1,1,1,0,36108.0,339,257,68,141,8,129,3,11,47,7,1,4,3,1,9,1
7022,44,0,1,1,1,1,0,76445.0,1410,639,2,739,107,309,140,80,35,2,5,13,1,0,6,0
7943,40,1,1,1,1,1,0,36663.0,35,65,40,18,0,6,3,3,5,1,1,3,1,0,2,1
5272,50,1,1,1,1,0,1,53843.0,562,367,64,378,0,88,19,4,73,8,5,3,4,0,7,3
5453,59,1,1,0,0,0,0,90226.0,2352,641,26,1083,108,649,253,151,108,4,7,12,1,1,2,0
2565,60,1,0,0,0,0,0,70638.0,1334,393,69,1016,12,215,16,12,63,4,5,10,1,1,3,0
800,55,0,1,1,2,1,1,44512.0,32,303,57,23,1,6,0,0,2,1,0,3,2,0,4,2
11092,54,0,1,1,2,1,1,27116.0,41,119,78,12,1,21,2,2,3,2,0,3,2,0,7,2
5062,52,1,1,1,2,1,1,54072.0,39,337,71,35,0,4,0,0,0,2,0,2,1,0,8,2
8969,38,0,1,1,1,0,1,71855.0,1141,529,59,548,31,422,0,112,28,5,5,11,4,0,3,3
4656,25,2,0,1,1,1,0,51250.0,710,456,28,342,32,230,34,32,40,10,5,4,5,1,9,3
4480,42,1,1,1,1,0,1,60432.0,401,112,61,365,3,15,4,3,11,7,2,5,5,0,6,2
9971,51,1,1,1,1,0,1,65526.0,506,79,22,397,19,69,12,0,9,4,4,8,1,0,2,2
6729,27,0,0,0,0,0,0,68655.0,1538,688,95,456,19,832,75,118,38,4,5,11,1,0,3,0
1773,37,2,1,0,0,0,0,12393.0,57,572,38,5,6,15,11,7,13,2,0,3,1,0,9,1
9242,25,0,0,0,0,0,0,64509.0,1722,316,19,836,185,575,24,25,77,6,3,9,1,1,4,0
1764,40,0,0,1,1,1,0,33955.0,270,324,92,100,2,128,23,7,10,5,1,5,4,0,8,1
6215,38,0,1,1,2,1,1,31353.0,31,182,24,10,0,10,3,1,7,1,1,2,2,0,8,2
10099,31,0,1,1,1,1,0,55434.0,882,267,21,238,115,215,169,69,76,5,3,13,3,0,4,3
5423,32,0,1,1,1,1,0,28359.0,16,245,35,6,0,5,2,1,2,1,0,2,1,0,7,1
940,28,0,0,1,1,1,0,57100.0,311,42,9,158,11,99,15,11,17,3,2,7,2,0,3,1
3011,50,0,1,1,1,0,1,69139.0,227,153,23,86,12,75,33,15,6,4,1,5,1,0,4,2
3298,59,1,1,1,1,0,1,52973.0,1152,598,92,856,0,76,12,9,199,9,6,9,7,0,8,3
8286,50,1,1,1,1,0,1,51717.0,122,313,55,98,1,17,0,1,5,3,0,4,1,1,7,2
9668,44,0,1,1,1,1,0,18793.0,77,533,14,4,16,20,0,17,20,2,0,4,3,0,8,1
5120,33,2,1,0,0,0,0,66664.0,1289,642,78,398,96,447,220,96,32,5,7,6,1,0,3,0
6097,56,0,0,1,2,1,1,50664.0,561,529,64,313,8,104,6,4,126,8,1,6,9,0,9,3
7019,52,0,1,1,2,1,1,54414.0,211,522,49,109,18,16,24,26,18,3,1,5,4,0,4,2
7408,63,1,1,1,1,0,1,54549.0,233,118,8,216,2,6,0,0,9,5,1,4,2,0,7,2
8041,44,1,0,1,1,0,1,47111.0,1092,659,35,595,71,153,120,112,41,3,2,10,6,0,9,3
252,52,1,0,0,0,0,0,41003.0,601,469,11,123,133,142,71,44,88,6,2,8,1,0,6,0
9986,33,0,1,1,1,1,0,19444.0,54,127,8,16,0,23,3,2,10,4,1,2,3,0,7,1
3276,39,2,1,1,1,1,0,36301.0,78,247,53,11,12,35,3,5,12,3,0,3,1,0,7,1
3859,68,1,1,1,1,0,1,73059.0,1095,302,36,410,112,420,0,82,71,9,3,13,1,0,4,3
3570,46,1,1,1,1,1,0,42731.0,244,251,64,159,2,51,6,2,24,4,1,5,3,0,5,1
3783,56,1,1,1,2,1,1,52854.0,116,97,43,105,0,10,0,1,0,2,1,4,2,0,5,2
10207,37,0,1,1,1,1,0,22775.0,15,375,40,5,1,8,0,0,1,1,0,2,1,0,8,1
10906,67,1,1,1,2,0,2,46681.0,425,264,52,269,15,69,15,19,38,4,6,4,2,0,5,2
3427,60,1,1,1,1,0,1,59821.0,734,443,11,629,0,70,0,0,35,11,2,7,6,0,8,3
5209,61,0,0,1,1,0,1,50002.0,638,377,21,443,5,71,21,16,82,8,2,7,2,0,7,3
10711,70,0,1,0,0,0,0,69755.0,894,270,23,217,77,373,111,23,93,3,6,12,1,0,1,0
10785,46,0,1,1,2,1,1,44078.0,41,10,17,24,1,10,2,0,4,2,0,3,2,0,5,2
2814,39,1,1,1,1,1,0,30560.0,31,367,6,9,1,5,4,5,7,1,0,3,1,0,7,1
6866,46,1,1,1,2,1,1,35924.0,34,98,56,8,0,14,2,3,7,1,0,3,1,0,5,2
1665,51,1,0,1,2,0,2,64140.0,1750,279,71,1459,0,61,0,15,215,2,5,6,5,3,5,3
6575,34,0,1,1,2,1,1,56386.0,612,610,51,230,48,214,13,32,75,9,1,7,8,0,9,3
3829,36,2,1,1,1,1,0,24594.0,29,201,94,1,3,6,10,0,9,1,0,3,1,0,5,1
3091,34,2,1,1,1,1,0,75774.0,823,58,27,340,21,134,258,14,56,7,5,8,1,0,4,3
10141,55,1,0,0,0,0,0,39228.0,20,415,1,7,1,6,0,3,3,0,0,3,1,0,4,1
5177,41,1,1,1,1,0,1,58494.0,396,199,56,298,7,68,4,0,19,6,2,6,2,0,6,2
7005,34,0,0,0,0,0,0,58684.0,813,13,71,479,35,179,28,7,85,5,3,12,1,1,2,0
6409,48,0,0,0,0,0,0,57136.0,1179,407,18,267,140,599,34,12,127,7,5,7,1,0,6,0
7485,65,1,0,1,2,1,1,56551.0,138,53,48,67,4,32,17,2,16,2,1,4,3,0,4,2
8079,33,0,1,1,1,1,0,22448.0,55,123,86,3,1,8,23,2,18,2,1,3,3,0,3,1
8395,54,0,0,0,0,0,0,82014.0,1511,678,48,980,37,265,35,163,31,3,6,12,1,0,6,0
10352,52,0,0,1,2,1,1,34213.0,117,660,2,50,4,28,6,3,26,3,1,2,3,0,9,2
4931,38,0,1,0,0,0,0,157146.0,1730,426,13,1,0,1725,2,1,1,0,28,0,0,0,1,0
13,68,1,0,1,1,0,1,25358.0,32,342,57,19,0,5,0,0,8,1,0,3,2,0,6,2
1834,37,1,0,1,1,1,0,35544.0,67,113,77,30,5,23,4,1,4,2,0,3,1,0,7,1
2285,61,1,1,1,1,0,1,36634.0,335,397,0,213,9,76,4,3,30,5,2,5,3,0,7,2
2295,61,1,1,1,1,0,1,62670.0,825,147,57,539,30,92,80,46,38,5,3,13,1,0,3,3
1378,43,2,1,1,1,0,1,50334.0,694,340,24,284,16,160,84,16,134,7,4,6,6,0,6,3
2781,34,0,0,0,0,0,0,72066.0,1792,6,55,1003,34,536,134,51,34,4,6,6,1,2,2,0
1165,57,1,0,1,2,1,1,50729.0,496,423,62,239,13,143,45,4,52,6,2,7,9,0,6,3
1404,47,0,1,1,2,2,0,34916.0,231,410,89,51,23,82,33,0,42,5,1,3,4,0,9,1
6457,39,0,0,1,1,0,1,64892.0,902,31,77,527,24,230,32,24,65,6,4,12,2,0,4,3
2639,49,0,0,1,2,1,1,43602.0,68,170,45,19,5,12,10,3,19,3,1,2,3,0,6,2
8299,26,1,0,0,0,0,0,33996.0,71,291,46,40,2,15,8,0,6,1,1,3,1,0,4,1
6437,30,2,0,1,1,1,0,41473.0,76,375,80,21,8,20,15,3,9,2,0,3,1,0,7,1
6912,48,1,1,1,2,0,2,63246.0,772,313,60,593,30,91,29,22,7,6,3,12,1,0,4,3
7327,56,1,1,1,2,1,1,36732.0,47,182,71,21,5,3,10,1,7,1,1,4,3,0,2,2
5299,45,1,1,1,1,1,0,69084.0,1586,222,43,1181,107,199,39,30,30,7,3,13,2,0,8,3
4127,48,1,1,1,1,0,1,77766.0,1529,492,97,1004,59,265,115,59,27,11,10,11,2,1,6,3
8143,30,1,0,0,0,0,0,37929.0,265,334,49,202,2,46,3,2,10,4,2,5,2,2,7,1
1964,64,0,1,0,0,0,0,86610.0,1603,297,66,446,107,768,33,196,53,5,6,6,1,0,2,0
3690,29,1,1,0,0,0,0,80141.0,2091,534,20,1184,102,673,52,40,40,7,4,10,1,1,6,0
3433,60,2,1,0,0,0,0,72635.0,981,391,54,390,22,323,104,35,107,6,8,6,1,1,3,0
3389,45,0,1,1,1,0,1,69016.0,1533,584,61,726,53,363,123,107,161,8,9,13,4,0,5,3
4712,24,2,1,0,0,0,0,20193.0,82,578,18,8,8,22,24,11,9,1,1,4,1,0,4,1
1170,40,0,1,1,1,1,0,27573.0,244,461,45,50,15,110,39,15,15,5,1,4,4,0,8,1
6347,36,2,0,1,1,1,0,15862.0,36,367,26,1,1,4,11,9,10,1,0,3,1,0,8,1
4065,39,1,1,1,1,1,0,49544.0,404,502,0,308,0,73,0,0,23,5,1,8,2,0,7,1
8230,35,0,1,1,1,1,0,33228.0,71,157,28,22,2,31,7,4,5,2,0,3,1,0,7,1
1215,37,0,1,0,0,0,0,70440.0,1572,264,49,690,117,499,76,102,88,5,10,7,1,1,3,0
5939,44,0,1,1,2,1,1,38232.0,122,163,84,43,5,28,7,6,33,3,1,3,4,0,5,2
2156,60,1,1,1,2,1,1,22554.0,41,603,38,27,0,10,0,0,4,2,0,4,4,0,5,2
7788,32,1,1,1,1,1,0,23536.0,10,25,53,6,0,3,0,0,1,0,0,3,1,0,3,1
10323,63,0,1,1,1,0,1,49413.0,304,247,88,205,7,41,3,2,46,4,2,5,2,0,5,2
7947,46,0,1,1,2,1,1,42231.0,37,96,99,24,0,8,0,1,4,1,0,3,1,0,5,2
1891,35,1,0,0,0,0,0,78789.0,1754,690,12,667,50,850,21,83,83,4,6,5,1,0,2,0
2570,47,0,1,1,1,0,1,56534.0,815,341,35,691,7,61,10,0,46,10,4,7,4,2,8,3
9256,44,0,0,1,1,0,1,58350.0,1001,541,5,493,26,206,116,80,80,8,3,12,4,0,6,3
295,26,0,0,0,0,0,0,81217.0,1157,345,77,493,70,324,146,40,84,3,7,11,1,0,1,0
7397,64,0,0,1,1,0,1,49090.0,688,345,45,494,5,82,7,0,100,7,2,9,3,0,7,3
6349,28,1,0,0,0,0,0,61787.0,1319,358,71,621,73,414,78,48,85,8,4,6,1,0,5,0
10790,30,1,1,1,1,1,0,18169.0,21,495,40,9,0,5,0,0,7,1,0,2,1,0,8,1
10398,34,2,0,1,1,1,0,24336.0,31,671,82,1,6,2,8,2,12,1,0,2,1,0,7,1
2431,25,0,1,0,0,0,0,18222.0,67,545,70,12,4,19,12,6,14,2,0,3,1,0,8,1
550,63,0,0,1,1,0,1,62335.0,708,402,87,243,131,217,85,6,26,3,3,13,2,0,2,3
1890,44,2,1,1,2,1,1,42033.0,25,648,95,11,1,4,2,0,7,1,0,2,1,0,7,2
10742,32,1,1,0,0,0,0,86580.0,746,487,72,532,21,127,26,20,20,4,2,5,0,1,1,0
10356,58,1,0,1,2,1,1,41437.0,32,645,5,29,0,2,0,0,1,1,0,3,1,0,7,2
4676,64,1,0,1,2,0,2,73705.0,1695,116,86,612,91,520,258,107,107,9,6,8,2,0,5,3
8852,39,0,1,1,1,0,1,61064.0,1080,667,80,387,126,342,0,45,180,8,4,11,5,0,6,3
3565,60,1,1,1,2,1,1,38452.0,72,91,62,56,0,14,0,0,2,3,0,3,3,0,7,2
5294,26,0,0,1,1,1,0,18358.0,57,221,49,6,8,19,16,4,4,3,0,4,3,0,7,1
1958,42,1,1,1,1,0,1,55012.0,660,100,85,582,0,65,0,0,13,8,2,9,6,0,5,3
7349,42,2,1,1,1,1,0,9722.0,103,635,7,6,17,16,6,16,42,3,1,3,4,0,8,1
8799,31,1,1,1,1,1,0,38175.0,153,279,6,70,6,69,2,3,3,3,1,4,3,0,7,1
1351,59,1,1,1,1,0,1,58656.0,1220,647,25,962,12,194,16,24,12,7,8,13,4,1,6,3
1045,50,0,1,1,1,0,1,52117.0,279,682,55,112,10,107,30,0,20,5,2,4,2,0,7,2
7732,37,0,1,1,1,1,0,64813.0,745,178,81,293,0,124,179,97,52,7,2,10,1,0,5,3
8070,42,1,1,1,1,0,1,54222.0,264,120,98,199,12,31,3,12,7,3,3,5,1,0,3,2
477,29,0,1,0,0,0,0,83512.0,2157,12,31,1060,61,835,80,20,101,4,7,10,1,4,1,0
7832,56,1,1,1,1,0,1,77520.0,1526,305,30,940,44,396,0,88,58,8,7,7,1,3,4,3
2202,37,0,1,1,1,0,1,41154.0,69,446,98,44,2,11,2,3,7,1,0,4,1,0,5,2
7396,49,0,1,0,0,0,0,80398.0,1597,596,92,342,51,936,207,35,26,5,8,12,1,1,3,0
4055,23,2,0,1,1,1,0,18746.0,64,31,41,2,10,11,12,9,20,3,0,3,2,0,6,1
10340,31,0,1,1,1,1,0,35196.0,497,593,68,75,12,141,43,39,187,6,1,5,6,0,8,1
10091,59,0,0,1,1,0,1,60230.0,1067,405,78,520,20,367,39,81,40,6,3,6,2,0,5,3
7629,38,0,1,1,2,1,1,22108.0,31,52,46,5,3,9,6,2,6,2,0,3,2,0,7,2
10640,41,0,1,1,2,1,1,44392.0,211,297,71,87,5,71,7,12,29,4,1,4,5,0,7,2
3498,39,1,1,1,1,0,1,55424.0,877,581,6,462,61,184,10,53,107,7,5,9,4,1,6,3
6742,36,0,1,1,1,1,0,17688.0,11,532,82,2,2,1,3,1,2,1,0,2,1,0,8,1
1172,32,1,1,0,0,0,0,92491.0,2034,424,71,979,44,935,29,25,22,7,5,12,1,3,3,0
569,24,0,0,0,0,0,0,90273.0,1991,197,32,704,129,853,120,74,111,5,6,7,1,3,2,0
4686,53,1,0,0,0,0,0,82571.0,1686,88,28,861,31,558,62,95,79,6,5,13,0,1,2,0
1381,33,1,0,1,1,1,0,38513.0,324,152,20,172,3,115,16,0,18,6,1,5,5,0,8,1
2634,36,1,0,1,1,1,0,16653.0,69,72,10,5,7,31,15,4,7,2,1,3,3,0,6,1
10905,60,0,1,1,2,1,1,42586.0,252,608,7,194,2,56,0,0,0,4,1,6,5,0,8,2
1744,50,2,0,1,1,0,1,23529.0,54,538,67,9,7,13,3,2,20,1,1,2,1,0,6,1
1000,54,1,1,1,2,1,1,74881.0,964,478,48,505,72,270,36,27,54,9,2,12,4,0,5,3
3828,64,0,1,1,1,0,1,71107.0,1327,497,61,533,10,217,198,174,195,7,6,13,2,0,4,3
8605,51,1,1,1,2,1,1,46910.0,68,98,36,48,0,14,0,0,6,2,0,3,2,0,6,2
10304,56,0,1,0,0,0,0,18690.0,60,548,77,6,1,7,23,4,19,1,1,2,1,0,8,1
4351,60,0,0,1,2,1,1,37244.0,55,428,90,18,2,10,0,0,25,1,1,2,1,1,7,2
10129,49,0,1,0,0,0,0,82427.0,1456,109,35,482,147,509,104,107,107,3,5,12,1,1,1,0
2499,57,2,0,1,1,0,1,75342.0,563,419,38,204,97,97,21,118,26,5,2,10,1,0,4,3
10092,61,0,0,1,1,0,1,70044.0,1504,496,46,1073,0,250,153,14,14,7,10,5,4,0,5,3
7500,48,0,0,1,2,1,1,79146.0,564,66,33,245,16,223,21,43,16,8,1,8,2,0,6,2
5796,52,0,1,0,0,0,0,77437.0,1125,215,70,560,21,442,29,44,29,4,5,13,1,1,1,0
10556,56,0,1,1,1,0,1,54984.0,358,36,51,173,13,131,32,3,6,6,1,6,4,1,7,2
1064,44,1,1,1,1,1,0,42403.0,42,200,18,22,1,11,0,5,3,1,0,3,1,0,8,1
48,51,0,1,1,1,0,1,55761.0,184,66,97,136,1,12,0,3,32,4,1,3,2,1,6,2
7610,32,0,1,1,1,1,0,37292.0,460,437,32,275,0,86,10,23,66,6,3,5,5,0,8,1
263,70,1,0,0,0,0,0,45576.0,145,32,9,56,19,29,2,14,25,3,1,3,1,0,8,1
10814,68,0,1,0,0,0,0,70321.0,1376,529,6,303,23,751,82,26,191,6,5,13,1,0,4,0
9710,46,1,0,1,1,0,1,58086.0,792,525,80,708,7,62,0,0,15,11,3,7,2,0,8,3
9292,63,0,1,0,0,0,0,81795.0,1382,611,74,324,132,693,27,118,88,4,11,7,1,0,2,0
10250,68,2,1,0,0,0,0,28389.0,28,586,49,1,5,3,7,4,8,1,0,2,1,0,7,1
7881,69,1,1,0,0,0,0,66835.0,1033,274,21,620,26,195,34,17,141,6,4,13,1,0,2,0
5847,46,0,0,1,1,0,1,69901.0,882,396,95,312,21,206,102,92,149,7,3,10,3,0,5,3
737,66,1,1,0,0,0,0,80360.0,2231,483,56,1493,86,454,112,43,43,4,4,5,2,3,2,0
3571,54,1,1,1,1,0,1,63342.0,1101,621,48,918,21,118,13,10,21,8,3,5,3,1,6,3
7807,41,0,1,1,1,0,1,44989.0,369,655,26,98,0,106,49,10,106,5,1,5,5,0,6,3
3878,35,2,0,1,1,1,0,31859.0,48,122,3,3,4,7,15,8,11,1,0,3,1,0,7,1
5092,66,1,0,1,1,0,1,51569.0,467,502,39,380,0,47,6,0,34,7,1,7,4,1,8,3
2154,44,0,0,1,2,1,1,30372.0,44,551,33,15,0,12,7,3,7,2,0,3,3,0,7,2
5394,36,2,0,1,2,1,1,16014.0,38,469,42,3,9,4,7,8,7,1,1,4,4,0,3,2
3798,47,0,1,1,2,1,1,41120.0,81,235,80,24,2,23,0,8,24,2,1,3,3,0,6,2
3524,44,1,0,1,1,1,0,39763.0,167,329,9,80,1,60,4,6,16,5,1,2,2,0,9,1
5247,60,1,1,1,2,1,1,38725.0,45,50,52,31,0,6,2,1,5,1,0,4,2,0,4,2
5883,43,0,1,1,1,1,0,77981.0,664,399,78,138,120,204,16,126,60,7,4,7,3,0,5,3
2118,51,2,1,1,1,0,1,62905.0,622,292,68,166,75,96,119,107,59,7,2,8,3,0,4,3
8812,36,2,0,1,1,1,0,13533.0,48,476,45,12,3,8,8,0,17,2,0,3,2,0,7,1
6616,40,0,1,1,1,0,1,59481.0,461,249,47,178,3,85,71,66,58,3,3,8,2,0,2,3
2797,38,0,1,1,1,0,1,72117.0,1073,313,34,707,20,171,65,60,50,9,7,9,1,0,5,3
4328,29,2,1,1,1,1,0,21955.0,55,295,81,5,1,7,17,14,11,2,1,3,2,0,6,1
9167,59,0,1,1,1,0,1,67131.0,976,460,72,465,71,250,93,35,62,9,2,12,3,0,6,3
10560,35,1,0,1,1,1,0,36802.0,20,13,23,16,1,2,0,0,1,1,0,3,1,0,5,1
2631,33,0,1,0,0,0,0,71853.0,1149,417,29,358,108,413,141,97,32,2,8,6,1,0,1,0
8312,54,2,1,0,0,0,0,28249.0,43,14,80,1,9,7,2,14,10,2,0,3,1,0,6,1
5534,40,1,1,1,1,0,1,47808.0,224,252,30,123,1,26,2,0,72,3,2,3,2,1,7,2
5093,41,1,0,1,1,1,0,25509.0,101,649,15,40,3,30,10,7,11,3,0,3,3,0,9,1
7592,69,1,1,0,0,0,0,51012.0,209,437,86,102,9,63,2,9,24,4,1,4,1,0,6,1
8895,30,0,0,0,0,0,0,70596.0,968,632,68,347,44,534,17,0,26,3,5,12,1,0,2,0
8584,63,1,1,0,0,0,0,85431.0,1165,386,54,376,53,462,168,53,53,2,7,7,1,0,0,0
2694,48,0,1,1,1,0,1,42664.0,24,103,44,21,0,3,0,0,0,1,0,3,1,0,6,2
8910,60,0,1,1,2,1,1,42586.0,252,608,7,194,2,56,0,0,0,4,1,6,5,0,8,2
7433,30,0,0,1,1,1,0,29760.0,165,669,87,64,4,68,7,5,17,3,1,4,4,0,8,1
164,38,1,1,0,0,0,0,28973.0,269,624,59,206,0,46,3,2,12,5,1,5,2,0,8,1
10477,42,1,1,1,1,1,0,39435.0,102,327,16,71,0,18,0,0,13,3,1,2,1,0,7,1
2681,31,2,1,0,0,0,0,65370.0,461,332,1,71,22,112,138,89,29,2,3,13,1,0,1,0
5150,36,2,0,1,1,1,0,20194.0,47,559,64,0,4,7,11,10,15,2,0,3,2,0,6,1
5283,39,1,0,1,2,1,1,42473.0,144,132,72,93,1,21,0,4,25,2,1,4,3,0,5,2
9645,47,0,1,0,0,0,0,64590.0,1338,623,98,920,138,168,36,46,30,9,4,10,1,0,6,0
10678,56,0,1,1,1,0,1,71232.0,917,213,91,653,17,170,34,26,17,11,2,10,2,0,7,3
7261,44,0,1,1,2,1,1,34600.0,318,544,8,199,33,60,8,3,15,5,2,5,5,0,8,2
9648,48,0,0,1,2,1,1,46904.0,253,603,20,153,4,56,0,9,31,5,1,4,4,0,8,2
2870,42,0,1,1,1,0,1,49094.0,502,646,6,376,0,38,11,8,69,6,3,6,5,0,6,3
8008,32,0,1,1,1,1,0,36075.0,119,202,54,46,0,30,12,1,30,2,0,4,1,0,6,1
1513,36,2,1,1,2,1,1,60839.0,1250,670,72,600,21,128,223,150,128,2,2,12,13,0,8,3
6173,36,0,1,1,1,0,1,77298.0,969,239,46,425,115,292,23,35,79,6,6,11,1,0,3,3
1419,65,0,1,1,2,1,1,34026.0,76,328,11,18,6,15,12,8,17,2,1,3,3,0,5,2
9150,52,1,0,1,2,1,1,48918.0,62,78,21,52,0,9,0,0,1,1,0,4,2,0,4,2
7960,53,2,1,0,0,0,0,82122.0,1382,318,89,734,22,350,151,25,100,3,9,13,1,1,1,0
1250,39,0,0,1,1,1,0,37697.0,84,142,82,34,6,21,11,4,8,2,1,3,1,0,6,1
9905,63,0,1,1,2,1,1,34074.0,255,351,69,135,1,41,10,1,67,3,3,3,5,1,6,2
10691,55,1,1,1,2,1,1,28520.0,43,380,55,11,0,10,0,2,20,1,1,2,1,0,6,2
7002,60,0,0,1,1,0,1,62535.0,398,269,13,163,48,90,0,45,52,3,2,8,1,0,3,2
2952,38,1,0,1,1,1,0,36273.0,76,74,80,29,3,30,3,2,9,3,0,3,2,0,6,1
8439,51,0,1,1,2,0,2,63404.0,902,23,97,734,26,70,11,44,17,6,3,4,2,1,4,3
762,34,2,1,1,1,1,0,75774.0,823,58,27,340,21,134,258,14,56,7,5,8,1,0,4,3
2831,39,0,1,1,1,0,1,78416.0,1179,2,99,453,38,279,188,38,183,7,7,10,2,0,3,3
6977,41,0,1,1,1,0,1,75702.0,1921,623,87,1073,0,629,145,37,37,10,5,13,1,1,6,3
6289,64,1,1,1,2,1,1,59385.0,185,427,85,135,0,10,0,4,36,3,1,4,2,0,5,2
4168,49,0,0,1,2,1,1,37070.0,433,466,30,231,7,137,4,15,39,5,1,8,9,0,7,2
8397,64,0,1,1,2,1,1,44689.0,34,170,82,18,0,5,0,0,11,1,1,2,2,1,7,2
